"0","16777215","-","-","-","-","-","-","-","-"
"19483136","19483391","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19483392","19483647","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19483648","19483903","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19483904","19484159","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19484160","19484415","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19484416","19484671","AU","Australia","Victoria","Tawonga","-36.68954","147.14212","3697","+10:00","61","03","331"
"19484672","19487999","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19488000","19488255","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19488256","19490047","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19490048","19490559","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19490560","19491583","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19491584","19491839","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19491840","19494655","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19494656","19494911","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19494912","19496703","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19496704","19496959","AU","Australia","New South Wales","Glenlogan","-33.78333","148.66667","2794","+10:00","61","02","317"
"19496960","19497727","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19497728","19497983","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19497984","19498239","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19498240","19498495","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19498496","19499007","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19499008","19499263","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19499264","19499519","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19499520","19499775","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19499776","19500287","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19500288","19500543","AU","Australia","New South Wales","Queanbeyan","-35.35493","149.232","2620","+10:00","61","02","576"
"19500544","19502335","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19502336","19502591","AU","Australia","New South Wales","Pennant Hills","-33.73783","151.07216","2120","+10:00","61","02","166"
"19502592","19503359","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19503360","19503615","AU","Australia","New South Wales","Quirindi","-31.50763","150.67902","2343","+10:00","61","02","402"
"19503616","19503871","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19503872","19504383","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19504384","19504639","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19504640","19504895","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19504896","19505151","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19505152","19506431","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19506432","19506687","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19506688","19507455","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19507456","19507711","AU","Australia","New South Wales","Griffith","-34.28853","146.05093","2680","+10:00","61","02","127"
"19507712","19508735","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19508736","19508991","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19508992","19509247","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19509248","19510015","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19510016","19514623","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19514624","19514879","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19514880","19518207","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19518208","19518463","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19518464","19518975","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19518976","19519231","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19519232","19519487","AU","Australia","New South Wales","Albury","-36.07494","146.92394","2640","+10:00","61","02","164"
"19519488","19522303","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19522304","19522559","AU","Australia","New South Wales","Queanbeyan","-35.35493","149.232","2620","+10:00","61","02","576"
"19522560","19523839","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19523840","19524095","AU","Australia","New South Wales","Orange","-33.28397","149.10018","2800","+10:00","61","02","867"
"19524096","19524607","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19524608","19524863","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19524864","19525375","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19525376","19525631","AU","Australia","New South Wales","Gilgandra","-31.71173","148.66252","2827","+10:00","61","02","286"
"19525632","19526143","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19526144","19526399","AU","Australia","New South Wales","Goulburn","-34.75155","149.72086","2580","+10:00","61","02","641"
"19526400","19526655","AU","Australia","Victoria","Tawonga","-36.68954","147.14212","3697","+10:00","61","03","331"
"19526656","19526911","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19526912","19527167","AU","Australia","New South Wales","Oberon","-33.70398","149.85915","2787","+10:00","61","02","1102"
"19527168","19527423","AU","Australia","Victoria","Wangaratta","-36.35846","146.32056","3677","+10:00","61","03","149"
"19527424","19527679","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19527680","19527935","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19527936","19528191","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19528192","19528447","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19528448","19529215","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19529216","19529471","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19529472","19529727","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19529728","19529983","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19529984","19530239","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19530240","19530495","AU","Australia","New South Wales","Armidale","-30.50828","151.67123","2350","+10:00","61","02","981"
"19530496","19530751","AU","Australia","New South Wales","Taree","-31.91099","152.45387","2430","+10:00","61","02","27"
"19530752","19531263","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19531264","19531519","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19531520","19531775","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19531776","19532031","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"19532032","19532287","AU","Australia","New South Wales","Lismore","-28.81354","153.2773","2480","+10:00","61","02","11"
"19532288","19532543","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19532544","19532799","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19532800","19533055","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19533056","19533311","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19533312","19533567","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19533568","19533823","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19533824","19534079","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19534080","19534335","AU","Australia","New South Wales","Cooperabung","-31.3","152.8","2441","+10:00","61","02","63"
"19534336","19534591","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19534592","19534847","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19534848","19535103","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19535104","19535359","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19535360","19535615","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19535616","19535871","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19535872","19536127","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19536128","19536383","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19536384","19537151","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19537152","19537663","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19537664","19537919","AU","Australia","New South Wales","Long Jetty","-33.36667","151.48333","2261","+10:00","61","02","11"
"19537920","19538175","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19538176","19538431","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19538432","19538687","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19538688","19538943","AU","Australia","New South Wales","Durren Durren","-33.2","151.4","2259","+10:00","61","02","59"
"19538944","19539199","AU","Australia","New South Wales","Orange","-33.28397","149.10018","2800","+10:00","61","02","867"
"19539200","19539455","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19539456","19539711","AU","Australia","New South Wales","Bonny Hills","-31.59061","152.83908","2445","+10:00","61","02","23"
"19539712","19539967","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"19539968","19540223","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"19540224","19540479","AU","Australia","New South Wales","Dubbo","-32.24295","148.60484","2830","+10:00","61","02","263"
